TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,5988,explorer.exe,0x7ff8219f0000,0x4a000,dlnashext.dll,"C:\Windows\System32\dlnashext.dll",2018-08-30 13:55:19.000000 ,Disabled
0,5988,explorer.exe,0x7ff825b70000,0x1f000,DevDispItemProvider.dll,"C:\Windows\System32\DevDispItemProvider.dll",2018-08-30 13:55:19.000000 ,Disabled
0,5988,explorer.exe,0x7ff816ee0000,0x38000,wscinterop.dll,"C:\WINDOWS\System32\wscinterop.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff821ac0000,0x4b000,WSCAPI.dll,"C:\WINDOWS\System32\WSCAPI.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff816db0000,0x12d000,wscui.cpl,"C:\WINDOWS\System32\wscui.cpl",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff816c70000,0x13e000,werconcpl.dll,"C:\WINDOWS\System32\werconcpl.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff829980000,0x4f000,framedynos.dll,"C:\WINDOWS\System32\framedynos.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff838960000,0xbd000,wer.dll,"C:\WINDOWS\System32\wer.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff82c200000,0x251000,msxml6.dll,"C:\Windows\System32\msxml6.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff832830000,0x13000,hcproviders.dll,"C:\WINDOWS\System32\hcproviders.dll",2018-08-30 13:55:51.000000 ,Disabled
0,5988,explorer.exe,0x7ff826630000,0xb9000,Windows.Web.dll,"C:\Windows\System32\Windows.Web.dll",2018-08-30 19:49:35.000000 ,Disabled
0,5988,explorer.exe,0x7ff80ba20000,0xc49000,ieframe.DLL,"C:\WINDOWS\system32\ieframe.DLL",2018-08-30 23:18:33.000000 ,Disabled
0,5988,explorer.exe,0x7ff832920000,0x17000,NETAPI32.dll,"C:\WINDOWS\system32\NETAPI32.dll",2018-08-30 23:18:33.000000 ,Disabled
0,5988,explorer.exe,0x6ebf0000,0x24000,vmhgfs.dll,"C:\WINDOWS\System32\vmhgfs.dll",2018-08-31 03:18:07.000000 ,Disabled
0,5988,explorer.exe,0x7ff82bc30000,0xb000,drprov.dll,"C:\WINDOWS\System32\drprov.dll",2018-08-31 03:18:07.000000 ,Disabled
0,5988,explorer.exe,0x7ff82ba20000,0x16000,ntlanman.dll,"C:\WINDOWS\System32\ntlanman.dll",2018-08-31 03:18:07.000000 ,Disabled
0,5988,explorer.exe,0x7ff82ba00000,0x1c000,davclnt.dll,"C:\WINDOWS\System32\davclnt.dll",2018-08-31 03:18:07.000000 ,Disabled
0,5988,explorer.exe,0x7ff82b7f0000,0xc000,DAVHLPR.dll,"C:\WINDOWS\System32\DAVHLPR.dll",2018-08-31 03:18:07.000000 ,Disabled
0,5988,explorer.exe,0x7ff82be40000,0x15000,pcacli.dll,"C:\WINDOWS\SYSTEM32\pcacli.dll",2018-08-31 07:03:02.000000 ,Disabled
0,5988,explorer.exe,0x7ff8298e0000,0x13000,sfc_os.dll,"C:\WINDOWS\System32\sfc_os.dll",2018-08-31 07:03:02.000000 ,Disabled
0,5988,explorer.exe,0x7ff826610000,0x18000,storageusage.dll,"C:\WINDOWS\SYSTEM32\storageusage.dll",2018-08-31 14:03:38.000000 ,Disabled
0,660,ShellExperienc,0x7ff600690000,0x1ee000,ShellExperienceHost.exe,"C:\WINDOWS\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83df00000,0x1e0000,ntdll.dll,"C:\WINDOWS\SYSTEM32\ntdll.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83b3d0000,0xae000,KERNEL32.DLL,"C:\WINDOWS\System32\KERNEL32.DLL",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a660000,0x266000,KERNELBASE.dll,"C:\WINDOWS\System32\KERNELBASE.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83cd60000,0x9d000,msvcrt.dll,"C:\WINDOWS\System32\msvcrt.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83d440000,0x307000,combase.dll,"C:\WINDOWS\System32\combase.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a8d0000,0xf5000,ucrtbase.dll,"C:\WINDOWS\System32\ucrtbase.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83cb60000,0x11f000,RPCRT4.dll,"C:\WINDOWS\System32\RPCRT4.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a4d0000,0x72000,bcryptPrimitives.dll,"C:\WINDOWS\System32\bcryptPrimitives.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8314c0000,0x6e000,wincorlib.DLL,"C:\WINDOWS\SYSTEM32\wincorlib.DLL",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83ca90000,0xc5000,OLEAUT32.dll,"C:\WINDOWS\System32\OLEAUT32.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a9f0000,0x9b000,msvcp_win.dll,"C:\WINDOWS\System32\msvcp_win.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a2e0000,0x11000,kernel.appcore.dll,"C:\WINDOWS\System32\kernel.appcore.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8300e0000,0x1067000,Windows.UI.Xaml.dll,"C:\Windows\System32\Windows.UI.Xaml.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83dbb0000,0xa6000,shcore.dll,"C:\WINDOWS\System32\shcore.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83b4c0000,0x18f000,user32.dll,"C:\WINDOWS\System32\user32.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a9d0000,0x20000,win32u.dll,"C:\WINDOWS\System32\win32u.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83dc60000,0x28000,GDI32.dll,"C:\WINDOWS\System32\GDI32.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83b1e0000,0x193000,gdi32full.dll,"C:\WINDOWS\System32\gdi32full.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8379b0000,0xdc000,CoreMessaging.dll,"C:\WINDOWS\SYSTEM32\CoreMessaging.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83cc80000,0x5b000,sechost.dll,"C:\WINDOWS\System32\sechost.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff82fc00000,0x206000,UIAutomationCore.DLL,"C:\WINDOWS\SYSTEM32\UIAutomationCore.DLL",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff82fe10000,0x299000,iertutil.dll,"C:\WINDOWS\SYSTEM32\iertutil.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff831450000,0x6a000,Bcp47Langs.dll,"C:\WINDOWS\SYSTEM32\Bcp47Langs.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83cfd0000,0xa1000,advapi32.dll,"C:\WINDOWS\System32\advapi32.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff838050000,0x142000,dcomp.dll,"C:\WINDOWS\SYSTEM32\dcomp.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83dc90000,0x2d000,IMM32.DLL,"C:\WINDOWS\System32\IMM32.DLL",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff838c70000,0x17b000,twinapi.appcore.dll,"C:\Windows\System32\twinapi.appcore.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff838be0000,0x20000,RMCLIENT.dll,"C:\WINDOWS\SYSTEM32\RMCLIENT.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff839d50000,0x25000,bcrypt.dll,"C:\WINDOWS\SYSTEM32\bcrypt.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8361f0000,0x136000,WinTypes.dll,"C:\Windows\System32\WinTypes.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8311f0000,0x107000,Windows.UI.dll,"C:\Windows\System32\Windows.UI.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff831150000,0x98000,TextInputFramework.dll,"C:\WINDOWS\SYSTEM32\TextInputFramework.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff836330000,0x2ee000,CoreUIComponents.dll,"C:\WINDOWS\SYSTEM32\CoreUIComponents.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff839380000,0x31000,ntmarta.dll,"C:\WINDOWS\SYSTEM32\ntmarta.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8388c0000,0x95000,uxtheme.dll,"C:\WINDOWS\system32\uxtheme.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8359a0000,0x5f4000,OneCoreUAPCommonProxyStub.dll,"C:\Windows\System32\OneCoreUAPCommonProxyStub.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff838af0000,0x2a000,dwmapi.dll,"C:\WINDOWS\SYSTEM32\dwmapi.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff82dd00000,0x1ca000,urlmon.dll,"C:\WINDOWS\SYSTEM32\urlmon.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83aa90000,0x747000,windows.storage.dll,"C:\WINDOWS\System32\windows.storage.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83d3e0000,0x51000,shlwapi.dll,"C:\WINDOWS\System32\shlwapi.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a270000,0x4c000,powrprof.dll,"C:\WINDOWS\System32\powrprof.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a250000,0x1b000,profapi.dll,"C:\WINDOWS\System32\profapi.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83b490000,0x1d000,imagehlp.dll,"C:\WINDOWS\System32\imagehlp.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff839c60000,0xb000,CRYPTBASE.DLL,"C:\WINDOWS\SYSTEM32\CRYPTBASE.DLL",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8390b0000,0xaf000,dxgi.dll,"C:\WINDOWS\SYSTEM32\dxgi.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff81e600000,0x8f1000,StartUI.dll,"C:\Windows\ShellExperiences\StartUI.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff821290000,0x599000,StartTileData.dll,"C:\WINDOWS\SYSTEM32\StartTileData.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a150000,0x29000,USERENV.dll,"C:\WINDOWS\SYSTEM32\USERENV.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff8348b0000,0x35000,XmlLite.dll,"C:\WINDOWS\SYSTEM32\XmlLite.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a180000,0x30000,SspiCli.dll,"C:\WINDOWS\SYSTEM32\SspiCli.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff81e5d0000,0x2e000,Windows.UI.Shell.SharedUtilities.dll,"C:\Windows\ShellExperiences\Windows.UI.Shell.SharedUtilities.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff81e4f0000,0xdd000,QuickActions.dll,"C:\Windows\ShellExperiences\QuickActions.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff81e120000,0x3c8000,Windows.UI.ActionCenter.dll,"C:\Windows\ShellExperiences\Windows.UI.ActionCenter.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff81e0d0000,0x44000,QuickActionsDataModel.dll,"C:\WINDOWS\SYSTEM32\QuickActionsDataModel.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff837290000,0x2e2000,d3d11.dll,"C:\WINDOWS\SYSTEM32\d3d11.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff831300000,0x115000,MrmCoreR.dll,"C:\Windows\System32\MrmCoreR.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff834ba0000,0x76c000,d3d10warp.dll,"C:\WINDOWS\SYSTEM32\d3d10warp.dll",2018-08-30 13:53:46.000000 ,Disabled
0,660,ShellExperienc,0x7ff837a90000,0x5b8000,d2d1.dll,"C:\WINDOWS\SYSTEM32\d2d1.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a300000,0x1ce000,CRYPT32.dll,"C:\WINDOWS\System32\CRYPT32.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a2c0000,0x12000,MSASN1.dll,"C:\WINDOWS\System32\MSASN1.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff82cd30000,0x311000,dwrite.dll,"C:\WINDOWS\SYSTEM32\dwrite.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff83dd60000,0x167000,msctf.dll,"C:\WINDOWS\System32\msctf.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff8223c0000,0xb1000,UiaManager.dll,"C:\Windows\System32\UiaManager.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff81f450000,0x96000,windows.ui.core.textinput.dll,"C:\WINDOWS\SYSTEM32\windows.ui.core.textinput.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff82fa50000,0x1af000,Windows.UI.Immersive.dll,"C:\Windows\System32\Windows.UI.Immersive.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff8206f0000,0x4f000,DataExchange.dll,"C:\WINDOWS\system32\DataExchange.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff81e070000,0x5c000,Windows.Storage.ApplicationData.dll,"C:\Windows\System32\Windows.Storage.ApplicationData.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff836af0000,0x3f000,logoncli.dll,"C:\WINDOWS\SYSTEM32\logoncli.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff836b30000,0x15000,usermgrcli.dll,"C:\WINDOWS\SYSTEM32\usermgrcli.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff8342b0000,0x45000,usermgrproxy.dll,"C:\Windows\System32\usermgrproxy.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff825e80000,0x31d000,Windows.CloudStore.dll,"C:\Windows\System32\Windows.CloudStore.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff833c30000,0x7a000,policymanager.dll,"C:\WINDOWS\SYSTEM32\policymanager.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff833ba0000,0x90000,msvcp110_win.dll,"C:\WINDOWS\SYSTEM32\msvcp110_win.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff8348f0000,0x1b1000,PROPSYS.dll,"C:\WINDOWS\SYSTEM32\PROPSYS.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff821e00000,0x8d000,appresolver.dll,"C:\Windows\System32\appresolver.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff83d290000,0x149000,ole32.dll,"C:\WINDOWS\System32\ole32.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff821de0000,0x18000,elscore.dll,"C:\WINDOWS\SYSTEM32\elscore.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff8385b0000,0x27000,SLC.dll,"C:\WINDOWS\SYSTEM32\SLC.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff839c40000,0x17000,cryptsp.dll,"C:\WINDOWS\SYSTEM32\cryptsp.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff838550000,0x26000,sppc.dll,"C:\WINDOWS\SYSTEM32\sppc.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff821f00000,0x90000,TileDataRepository.dll,"C:\Windows\System32\TileDataRepository.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff829370000,0x97000,StateRepository.Core.dll,"C:\WINDOWS\SYSTEM32\StateRepository.Core.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff828b00000,0x441000,Windows.StateRepository.dll,"C:\WINDOWS\SYSTEM32\Windows.StateRepository.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff825a20000,0x123000,Windows.StateRepositoryPS.dll,"C:\Windows\System32\Windows.StateRepositoryPS.dll",2018-08-30 13:53:47.000000 ,Disabled
0,660,ShellExperienc,0x7ff821eb0000,0x29000,Windows.StateRepositoryClient.dll,"C:\Windows\System32\Windows.StateRepositoryClient.dll",2018-08-30 13:53:48.000000 ,Disabled
0,660,ShellExperienc,0x7ff837270000,0x13000,wtsapi32.dll,"C:\WINDOWS\SYSTEM32\wtsapi32.dll",2018-08-30 13:53:48.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a050000,0x55000,WINSTA.dll,"C:\WINDOWS\SYSTEM32\WINSTA.dll",2018-08-30 13:53:48.000000 ,Disabled
0,660,ShellExperienc,0x7ff82c500000,0x187000,Windows.Globalization.dll,"C:\Windows\System32\Windows.Globalization.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff826d40000,0x7b000,Windows.Graphics.dll,"C:\Windows\System32\Windows.Graphics.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff829850000,0x14000,threadpoolwinrt.dll,"C:\Windows\System32\threadpoolwinrt.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff821d50000,0x81000,twinapi.dll,"C:\WINDOWS\system32\twinapi.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff81d030000,0x17000,Windows.Globalization.Fontgroups.dll,"C:\Windows\System32\Windows.Globalization.Fontgroups.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff81d020000,0xa000,fontgroupsoverride.dll,"C:\WINDOWS\SYSTEM32\fontgroupsoverride.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff81c600000,0x40000,ShellCommonCommonProxyStub.dll,"C:\Windows\System32\ShellCommonCommonProxyStub.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff821240000,0x50000,wpnclient.dll,"C:\Windows\System32\wpnclient.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff82c690000,0x245000,Windows.UI.Xaml.Controls.dll,"C:\WINDOWS\SYSTEM32\Windows.UI.Xaml.Controls.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff826e00000,0xa4000,Windows.ApplicationModel.dll,"C:\Windows\System32\Windows.ApplicationModel.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff81ab40000,0x54000,globcollationhost.dll,"C:\WINDOWS\SYSTEM32\globcollationhost.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff82c460000,0x93000,directmanipulation.dll,"C:\WINDOWS\system32\directmanipulation.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff8367e0000,0x1ab000,windowscodecs.dll,"C:\WINDOWS\system32\windowscodecs.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff826dc0000,0x35000,Windows.Energy.dll,"C:\Windows\System32\Windows.Energy.dll",2018-08-30 13:53:49.000000 ,Disabled
0,660,ShellExperienc,0x7ff81a350000,0x70000,RTMediaFrame.dll,"C:\Windows\System32\RTMediaFrame.dll",2018-08-30 13:53:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff836080000,0x2e000,inputhost.dll,"C:\WINDOWS\SYSTEM32\inputhost.dll",2018-08-30 13:53:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff820160000,0x19000,CLDAPI.dll,"C:\WINDOWS\SYSTEM32\CLDAPI.dll",2018-08-30 13:53:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff82b0d0000,0xa000,FLTLIB.DLL,"C:\WINDOWS\SYSTEM32\FLTLIB.DLL",2018-08-30 13:53:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff82b050000,0x71000,AEPIC.dll,"C:\WINDOWS\SYSTEM32\AEPIC.dll",2018-08-30 13:53:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff827f70000,0x6f000,PhotoMetadataHandler.dll,"C:\WINDOWS\SYSTEM32\PhotoMetadataHandler.dll",2018-08-30 13:53:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff82b0e0000,0xd000,NotificationControllerPS.dll,"C:\Windows\System32\NotificationControllerPS.dll",2018-08-30 13:53:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff827810000,0xfb000,Windows.Services.TargetedContent.dll,"C:\Windows\System32\Windows.Services.TargetedContent.dll",2018-08-30 13:53:54.000000 ,Disabled
0,660,ShellExperienc,0x7ff82b820000,0x1b000,Windows.Shell.ServiceHostBuilder.dll,"C:\Windows\System32\Windows.Shell.ServiceHostBuilder.dll",2018-08-30 13:53:56.000000 ,Disabled
0,660,ShellExperienc,0x7ff826f20000,0x314000,msftedit.dll,"C:\WINDOWS\SYSTEM32\msftedit.dll",2018-09-01 15:39:05.000000 ,Disabled
0,660,ShellExperienc,0x7ff8290e0000,0x30000,globinputhost.dll,"C:\WINDOWS\SYSTEM32\globinputhost.dll",2018-09-01 15:39:05.000000 ,Disabled
0,660,ShellExperienc,0x7ff826eb0000,0x65000,NInput.dll,"C:\WINDOWS\SYSTEM32\NInput.dll",2018-09-01 15:39:05.000000 ,Disabled
0,660,ShellExperienc,0x7ff827320000,0x1b3000,mfplat.dll,"C:\WINDOWS\SYSTEM32\mfplat.dll",2018-09-03 00:01:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff83b380000,0x4a000,cfgmgr32.dll,"C:\WINDOWS\System32\cfgmgr32.dll",2018-09-03 00:01:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff827520000,0x31000,RTWorkQ.DLL,"C:\WINDOWS\SYSTEM32\RTWorkQ.DLL",2018-09-03 00:01:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff801ea0000,0x49d000,MFMediaEngine.dll,"C:\Windows\System32\MFMediaEngine.dll",2018-09-03 00:01:50.000000 ,Disabled
0,660,ShellExperienc,0x7ff8286b0000,0x52000,Windows.Media.MediaControl.dll,"C:\Windows\System32\Windows.Media.MediaControl.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff833b00000,0x6f000,MMDevApi.dll,"C:\WINDOWS\System32\MMDevApi.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff83a000000,0x27000,DEVOBJ.dll,"C:\WINDOWS\SYSTEM32\DEVOBJ.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff832850000,0x18000,CompPkgSup.DLL,"C:\WINDOWS\SYSTEM32\CompPkgSup.DLL",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff80e080000,0x447000,mfcore.dll,"C:\WINDOWS\System32\mfcore.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff827c00000,0x9000,ksuser.dll,"C:\WINDOWS\SYSTEM32\ksuser.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff838580000,0x2a000,winmmbase.dll,"C:\WINDOWS\SYSTEM32\winmmbase.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff80ee00000,0x66e000,Windows.Media.dll,"C:\Windows\System32\Windows.Media.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff8258a0000,0x36000,MFSENSORGROUP.dll,"C:\WINDOWS\SYSTEM32\MFSENSORGROUP.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff8367d0000,0xa000,AVRT.dll,"C:\WINDOWS\SYSTEM32\AVRT.dll",2018-09-03 00:01:51.000000 ,Disabled
0,660,ShellExperienc,0x7ff80fb70000,0x22e000,mfsrcsnk.dll,"C:\WINDOWS\System32\mfsrcsnk.dll",2018-09-03 15:45:01.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff6c4ed0000,0xbd5000,SearchUI.exe,"C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83df00000,0x1e0000,ntdll.dll,"C:\WINDOWS\SYSTEM32\ntdll.dll",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83b3d0000,0xae000,KERNEL32.DLL,"C:\WINDOWS\System32\KERNEL32.DLL",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83a660000,0x266000,KERNELBASE.dll,"C:\WINDOWS\System32\KERNELBASE.dll",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff838700000,0x88000,apphelp.dll,"C:\WINDOWS\SYSTEM32\apphelp.dll",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83cd60000,0x9d000,msvcrt.dll,"C:\WINDOWS\System32\msvcrt.dll",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83dbb0000,0xa6000,shcore.dll,"C:\WINDOWS\System32\shcore.dll",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83cb60000,0x11f000,RPCRT4.dll,"C:\WINDOWS\System32\RPCRT4.dll",2018-08-30 13:53:48.000000 ,Disabled
0,5808,SearchUI.exe,0x7ff83d440000,0x307000,combase.dll,"C:\WINDOWS\System32\combase.dll",2018-08-30 13:53:48.000000 ,Disabled
