TreeDepth,PID,Process,SID,Name
0,7804,OneDrive.exe,S-1-18-1,Authentication Authority Asserted Identity
0,7804,OneDrive.exe,S-1-16-8192,Medium Mandatory Level
0,7868,Dashlane.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,7868,Dashlane.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,7868,Dashlane.exe,S-1-1-0,Everyone
0,7868,Dashlane.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,7868,Dashlane.exe,S-1-5-32-545,Users
0,7868,Dashlane.exe,S-1-5-4,Interactive
0,7868,Dashlane.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,7868,Dashlane.exe,S-1-5-11,Authenticated Users
0,7868,Dashlane.exe,S-1-5-15,This Organization
0,7868,Dashlane.exe,S-1-5-5-0-827224,Logon Session
0,7868,Dashlane.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,7868,Dashlane.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,7868,Dashlane.exe,S-1-18-1,Authentication Authority Asserted Identity
0,7868,Dashlane.exe,S-1-16-8192,Medium Mandatory Level
0,7892,DashlanePlugin,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,7892,DashlanePlugin,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,7892,DashlanePlugin,S-1-1-0,Everyone
0,7892,DashlanePlugin,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,7892,DashlanePlugin,S-1-5-32-545,Users
0,7892,DashlanePlugin,S-1-5-4,Interactive
0,7892,DashlanePlugin,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,7892,DashlanePlugin,S-1-5-11,Authenticated Users
0,7892,DashlanePlugin,S-1-5-15,This Organization
0,7892,DashlanePlugin,S-1-5-5-0-827224,Logon Session
0,7892,DashlanePlugin,S-1-2-0,Local (Users with the ability to log in locally)
0,7892,DashlanePlugin,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,7892,DashlanePlugin,S-1-18-1,Authentication Authority Asserted Identity
0,7892,DashlanePlugin,S-1-16-8192,Medium Mandatory Level
0,7944,runonce.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,7944,runonce.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,7944,runonce.exe,S-1-1-0,Everyone
0,7944,runonce.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,7944,runonce.exe,S-1-5-32-545,Users
0,7944,runonce.exe,S-1-5-4,Interactive
0,7944,runonce.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,7944,runonce.exe,S-1-5-11,Authenticated Users
0,7944,runonce.exe,S-1-5-15,This Organization
0,7944,runonce.exe,S-1-5-5-0-827224,Logon Session
0,7944,runonce.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,7944,runonce.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,7944,runonce.exe,S-1-18-1,Authentication Authority Asserted Identity
0,7944,runonce.exe,S-1-16-8192,Medium Mandatory Level
0,8128,OUTLOOK.EXE,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,8128,OUTLOOK.EXE,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,8128,OUTLOOK.EXE,S-1-1-0,Everyone
0,8128,OUTLOOK.EXE,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,8128,OUTLOOK.EXE,S-1-5-32-545,Users
0,8128,OUTLOOK.EXE,S-1-5-4,Interactive
0,8128,OUTLOOK.EXE,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,8128,OUTLOOK.EXE,S-1-5-11,Authenticated Users
0,8128,OUTLOOK.EXE,S-1-5-15,This Organization
0,8128,OUTLOOK.EXE,S-1-5-5-0-827224,Logon Session
0,8128,OUTLOOK.EXE,S-1-2-0,Local (Users with the ability to log in locally)
0,8128,OUTLOOK.EXE,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,8128,OUTLOOK.EXE,S-1-18-1,Authentication Authority Asserted Identity
0,8128,OUTLOOK.EXE,S-1-16-8192,Medium Mandatory Level
0,6036,UpdaterUI.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,6036,UpdaterUI.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,6036,UpdaterUI.exe,S-1-1-0,Everyone
0,6036,UpdaterUI.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,6036,UpdaterUI.exe,S-1-5-32-545,Users
0,6036,UpdaterUI.exe,S-1-5-4,Interactive
0,6036,UpdaterUI.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,6036,UpdaterUI.exe,S-1-5-11,Authenticated Users
0,6036,UpdaterUI.exe,S-1-5-15,This Organization
0,6036,UpdaterUI.exe,S-1-5-5-0-827224,Logon Session
0,6036,UpdaterUI.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,6036,UpdaterUI.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,6036,UpdaterUI.exe,S-1-18-1,Authentication Authority Asserted Identity
0,6036,UpdaterUI.exe,S-1-16-8192,Medium Mandatory Level
0,4384,backgroundTask,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,4384,backgroundTask,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,4384,backgroundTask,S-1-1-0,Everyone
0,4384,backgroundTask,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,4384,backgroundTask,S-1-5-32-545,Users
0,4384,backgroundTask,S-1-5-4,Interactive
0,4384,backgroundTask,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,4384,backgroundTask,S-1-5-11,Authenticated Users
0,4384,backgroundTask,S-1-5-15,This Organization
0,4384,backgroundTask,S-1-5-5-0-827224,Logon Session
0,4384,backgroundTask,S-1-2-0,Local (Users with the ability to log in locally)
0,4384,backgroundTask,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,4384,backgroundTask,S-1-18-1,Authentication Authority Asserted Identity
0,4384,backgroundTask,S-1-16-4096,Low Mandatory Level
0,7392,shstat.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,7392,shstat.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,7392,shstat.exe,S-1-1-0,Everyone
0,7392,shstat.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,7392,shstat.exe,S-1-5-32-545,Users
0,7392,shstat.exe,S-1-5-4,Interactive
0,7392,shstat.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,7392,shstat.exe,S-1-5-11,Authenticated Users
0,7392,shstat.exe,S-1-5-15,This Organization
0,7392,shstat.exe,S-1-5-5-0-827224,Logon Session
0,7392,shstat.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,7392,shstat.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,7392,shstat.exe,S-1-18-1,Authentication Authority Asserted Identity
0,7392,shstat.exe,S-1-16-8192,Medium Mandatory Level
0,2284,mctray.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,2284,mctray.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,2284,mctray.exe,S-1-1-0,Everyone
0,2284,mctray.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,2284,mctray.exe,S-1-5-32-545,Users
0,2284,mctray.exe,S-1-5-4,Interactive
0,2284,mctray.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,2284,mctray.exe,S-1-5-11,Authenticated Users
0,2284,mctray.exe,S-1-5-15,This Organization
0,2284,mctray.exe,S-1-5-5-0-827224,Logon Session
0,2284,mctray.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,2284,mctray.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,2284,mctray.exe,S-1-18-1,Authentication Authority Asserted Identity
0,2284,mctray.exe,S-1-16-8192,Medium Mandatory Level
0,9152,iexplore.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,9152,iexplore.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,9152,iexplore.exe,S-1-1-0,Everyone
0,9152,iexplore.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,9152,iexplore.exe,S-1-5-32-545,Users
0,9152,iexplore.exe,S-1-5-4,Interactive
0,9152,iexplore.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,9152,iexplore.exe,S-1-5-11,Authenticated Users
0,9152,iexplore.exe,S-1-5-15,This Organization
0,9152,iexplore.exe,S-1-5-5-0-827224,Logon Session
0,9152,iexplore.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,9152,iexplore.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,9152,iexplore.exe,S-1-18-1,Authentication Authority Asserted Identity
0,9152,iexplore.exe,S-1-16-8192,Medium Mandatory Level
0,8508,iexplore.exe,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,8508,iexplore.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,8508,iexplore.exe,S-1-1-0,Everyone
0,8508,iexplore.exe,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,8508,iexplore.exe,S-1-5-32-545,Users
0,8508,iexplore.exe,S-1-5-4,Interactive
0,8508,iexplore.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,8508,iexplore.exe,S-1-5-11,Authenticated Users
0,8508,iexplore.exe,S-1-5-15,This Organization
0,8508,iexplore.exe,S-1-5-5-0-827224,Logon Session
0,8508,iexplore.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,8508,iexplore.exe,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,8508,iexplore.exe,S-1-18-1,Authentication Authority Asserted Identity
0,8508,iexplore.exe,S-1-16-4096,Low Mandatory Level
0,9088,svchost.exe,S-1-5-19,NT Authority
0,9088,svchost.exe,S-1-16-16384,System Mandatory Level
0,9088,svchost.exe,S-1-1-0,Everyone
0,9088,svchost.exe,S-1-5-32-545,Users
0,9088,svchost.exe,S-1-5-6,Service
0,9088,svchost.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,9088,svchost.exe,S-1-5-11,Authenticated Users
0,9088,svchost.exe,S-1-5-15,This Organization
0,9088,svchost.exe,S-1-5-80-3215268152-2863950836-530904203-4246843131-2183915461,FDResPub
0,9088,svchost.exe,S-1-5-80-1659118645-3148100556-861291880-3953320898-4045657812,QWAVE
0,9088,svchost.exe,S-1-5-80-3168472476-176724102-2968832672-2340942973-2241613192,SensrSvc
0,9088,svchost.exe,S-1-5-80-486568272-975562994-1883531608-2732234258-332540751,SSDPSRV
0,9088,svchost.exe,S-1-5-80-448846144-1414373772-1578130625-718576682-2306699751,upnphost
0,9088,svchost.exe,S-1-5-80-1555863574-1012459212-3842453055-37978308-1142448422,wcncsvc
0,9088,svchost.exe,S-1-5-5-0-1587236,Logon Session
0,9088,svchost.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,7236,SearchIndexer.,S-1-5-18,Local System
0,7236,SearchIndexer.,S-1-16-16384,System Mandatory Level
0,7236,SearchIndexer.,S-1-1-0,Everyone
0,7236,SearchIndexer.,S-1-5-32-545,Users
0,7236,SearchIndexer.,S-1-5-6,Service
0,7236,SearchIndexer.,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,7236,SearchIndexer.,S-1-5-11,Authenticated Users
0,7236,SearchIndexer.,S-1-5-15,This Organization
0,7236,SearchIndexer.,S-1-5-80-117416528-2204451360-1913602512-1355018040-1234992034,WSearch
0,7236,SearchIndexer.,S-1-5-5-0-1628105,Logon Session
0,7236,SearchIndexer.,S-1-2-0,Local (Users with the ability to log in locally)
0,7236,SearchIndexer.,S-1-5-32-544,Administrators
0,5492,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,5492,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,5492,RuntimeBroker.,S-1-1-0,Everyone
0,5492,RuntimeBroker.,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,5492,RuntimeBroker.,S-1-5-32-545,Users
0,5492,RuntimeBroker.,S-1-5-4,Interactive
0,5492,RuntimeBroker.,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,5492,RuntimeBroker.,S-1-5-11,Authenticated Users
0,5492,RuntimeBroker.,S-1-5-15,This Organization
0,5492,RuntimeBroker.,S-1-5-5-0-827224,Logon Session
0,5492,RuntimeBroker.,S-1-2-0,Local (Users with the ability to log in locally)
0,5492,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,5492,RuntimeBroker.,S-1-18-1,Authentication Authority Asserted Identity
0,5492,RuntimeBroker.,S-1-16-8192,Medium Mandatory Level
0,5064,ApplicationFra,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,5064,ApplicationFra,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,5064,ApplicationFra,S-1-1-0,Everyone
0,5064,ApplicationFra,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,5064,ApplicationFra,S-1-5-32-545,Users
0,5064,ApplicationFra,S-1-5-4,Interactive
0,5064,ApplicationFra,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,5064,ApplicationFra,S-1-5-11,Authenticated Users
0,5064,ApplicationFra,S-1-5-15,This Organization
0,5064,ApplicationFra,S-1-5-5-0-827224,Logon Session
0,5064,ApplicationFra,S-1-2-0,Local (Users with the ability to log in locally)
0,5064,ApplicationFra,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,5064,ApplicationFra,S-1-18-1,Authentication Authority Asserted Identity
0,5064,ApplicationFra,S-1-16-8192,Medium Mandatory Level
0,9036,WinStore.App.e,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,9036,WinStore.App.e,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,9036,WinStore.App.e,S-1-1-0,Everyone
0,9036,WinStore.App.e,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,9036,WinStore.App.e,S-1-5-32-545,Users
0,9036,WinStore.App.e,S-1-5-4,Interactive
0,9036,WinStore.App.e,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,9036,WinStore.App.e,S-1-5-11,Authenticated Users
0,9036,WinStore.App.e,S-1-5-15,This Organization
0,9036,WinStore.App.e,S-1-5-5-0-827224,Logon Session
0,9036,WinStore.App.e,S-1-2-0,Local (Users with the ability to log in locally)
0,9036,WinStore.App.e,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,9036,WinStore.App.e,S-1-18-1,Authentication Authority Asserted Identity
0,9036,WinStore.App.e,S-1-16-4096,Low Mandatory Level
0,4860,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,4860,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,4860,RuntimeBroker.,S-1-1-0,Everyone
0,4860,RuntimeBroker.,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,4860,RuntimeBroker.,S-1-5-32-545,Users
0,4860,RuntimeBroker.,S-1-5-4,Interactive
0,4860,RuntimeBroker.,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,4860,RuntimeBroker.,S-1-5-11,Authenticated Users
0,4860,RuntimeBroker.,S-1-5-15,This Organization
0,4860,RuntimeBroker.,S-1-5-5-0-827224,Logon Session
0,4860,RuntimeBroker.,S-1-2-0,Local (Users with the ability to log in locally)
0,4860,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,4860,RuntimeBroker.,S-1-18-1,Authentication Authority Asserted Identity
0,4860,RuntimeBroker.,S-1-16-8192,Medium Mandatory Level
0,5556,SystemSettings,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,5556,SystemSettings,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,5556,SystemSettings,S-1-1-0,Everyone
0,5556,SystemSettings,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,5556,SystemSettings,S-1-5-32-545,Users
0,5556,SystemSettings,S-1-5-4,Interactive
0,5556,SystemSettings,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,5556,SystemSettings,S-1-5-11,Authenticated Users
0,5556,SystemSettings,S-1-5-15,This Organization
0,5556,SystemSettings,S-1-5-5-0-827224,Logon Session
0,5556,SystemSettings,S-1-2-0,Local (Users with the ability to log in locally)
0,5556,SystemSettings,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,5556,SystemSettings,S-1-18-1,Authentication Authority Asserted Identity
0,5556,SystemSettings,S-1-16-8192,Medium Mandatory Level
0,6988,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-1116,tdungan
0,6988,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,6988,RuntimeBroker.,S-1-1-0,Everyone
0,6988,RuntimeBroker.,S-1-5-32-555,"BUILTIN\Remote Desktop Users"
0,6988,RuntimeBroker.,S-1-5-32-545,Users
0,6988,RuntimeBroker.,S-1-5-4,Interactive
0,6988,RuntimeBroker.,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,6988,RuntimeBroker.,S-1-5-11,Authenticated Users
0,6988,RuntimeBroker.,S-1-5-15,This Organization
0,6988,RuntimeBroker.,S-1-5-5-0-827224,Logon Session
0,6988,RuntimeBroker.,S-1-2-0,Local (Users with the ability to log in locally)
0,6988,RuntimeBroker.,S-1-5-21-3445421715-2530590580-3149308974-1187,-
0,6988,RuntimeBroker.,S-1-18-1,Authentication Authority Asserted Identity
0,6988,RuntimeBroker.,S-1-16-8192,Medium Mandatory Level
0,8712,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-1193,spsql
0,8712,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,8712,powershell.exe,S-1-1-0,Everyone
0,8712,powershell.exe,S-1-5-32-545,Users
0,8712,powershell.exe,S-1-5-32-544,Administrators
0,8712,powershell.exe,S-1-5-2,Network
0,8712,powershell.exe,S-1-5-11,Authenticated Users
0,8712,powershell.exe,S-1-5-15,This Organization
0,8712,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-512,Domain Admins
0,8712,powershell.exe,S-1-18-1,Authentication Authority Asserted Identity
0,8712,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-572,-
0,8712,powershell.exe,S-1-16-12288,High Mandatory Level
0,1740,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-1193,spsql
0,1740,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,1740,conhost.exe,S-1-1-0,Everyone
0,1740,conhost.exe,S-1-5-32-545,Users
0,1740,conhost.exe,S-1-5-32-544,Administrators
0,1740,conhost.exe,S-1-5-2,Network
0,1740,conhost.exe,S-1-5-11,Authenticated Users
0,1740,conhost.exe,S-1-5-15,This Organization
0,1740,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-512,Domain Admins
0,1740,conhost.exe,S-1-18-1,Authentication Authority Asserted Identity
0,1740,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-572,-
0,1740,conhost.exe,S-1-16-12288,High Mandatory Level
0,5848,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-1193,spsql
0,5848,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,5848,powershell.exe,S-1-1-0,Everyone
0,5848,powershell.exe,S-1-5-32-545,Users
0,5848,powershell.exe,S-1-5-32-544,Administrators
0,5848,powershell.exe,S-1-5-2,Network
0,5848,powershell.exe,S-1-5-11,Authenticated Users
0,5848,powershell.exe,S-1-5-15,This Organization
0,5848,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-512,Domain Admins
0,5848,powershell.exe,S-1-18-1,Authentication Authority Asserted Identity
0,5848,powershell.exe,S-1-5-21-3445421715-2530590580-3149308974-572,-
0,5848,powershell.exe,S-1-16-12288,High Mandatory Level
0,6572,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-1193,spsql
0,6572,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,6572,conhost.exe,S-1-1-0,Everyone
0,6572,conhost.exe,S-1-5-32-545,Users
0,6572,conhost.exe,S-1-5-32-544,Administrators
0,6572,conhost.exe,S-1-5-2,Network
0,6572,conhost.exe,S-1-5-11,Authenticated Users
0,6572,conhost.exe,S-1-5-15,This Organization
0,6572,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-512,Domain Admins
0,6572,conhost.exe,S-1-18-1,Authentication Authority Asserted Identity
0,6572,conhost.exe,S-1-5-21-3445421715-2530590580-3149308974-572,-
0,6572,conhost.exe,S-1-16-12288,High Mandatory Level
0,6768,rundll32.exe,S-1-5-21-3445421715-2530590580-3149308974-1193,spsql
0,6768,rundll32.exe,S-1-5-21-3445421715-2530590580-3149308974-513,Domain Users
0,6768,rundll32.exe,S-1-1-0,Everyone
0,6768,rundll32.exe,S-1-5-32-545,Users
0,6768,rundll32.exe,S-1-5-32-544,Administrators
0,6768,rundll32.exe,S-1-5-2,Network
0,6768,rundll32.exe,S-1-5-11,Authenticated Users
0,6768,rundll32.exe,S-1-5-15,This Organization
0,6768,rundll32.exe,S-1-5-21-3445421715-2530590580-3149308974-512,Domain Admins
0,6768,rundll32.exe,S-1-18-1,Authentication Authority Asserted Identity
0,6768,rundll32.exe,S-1-5-21-3445421715-2530590580-3149308974-572,-
0,6768,rundll32.exe,S-1-16-12288,High Mandatory Level
0,8840,WmiPrvSE.exe,S-1-5-18,Local System
0,8840,WmiPrvSE.exe,S-1-16-16384,System Mandatory Level
0,8840,WmiPrvSE.exe,S-1-1-0,Everyone
0,8840,WmiPrvSE.exe,S-1-5-32-545,Users
0,8840,WmiPrvSE.exe,S-1-5-6,Service
0,8840,WmiPrvSE.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,8840,WmiPrvSE.exe,S-1-5-11,Authenticated Users
0,8840,WmiPrvSE.exe,S-1-5-15,This Organization
0,8840,WmiPrvSE.exe,S-1-5-80-2962817144-200689703-2266453665-3849882635-1986547430,BDESVC
0,8840,WmiPrvSE.exe,S-1-5-80-864916184-135290571-3087830041-1716922880-4237303741,BITS
0,8840,WmiPrvSE.exe,S-1-5-80-3841379657-834162867-3056945855-2577476187-70241904,-
0,8840,WmiPrvSE.exe,S-1-5-80-286057374-2594772386-1471686342-3682429118-820474675,-
0,8840,WmiPrvSE.exe,S-1-5-80-3578261754-285310837-913589462-2834155770-667502746,EapHost
0,8840,WmiPrvSE.exe,S-1-5-80-698886940-375981264-2691324669-2937073286-3841916615,IKEEXT
0,8840,WmiPrvSE.exe,S-1-5-80-62724632-2456781206-3863850748-1496050881-1042387526,iphlpsvc
0,8840,WmiPrvSE.exe,S-1-5-80-879696042-2351668846-370232824-2524288904-4023536711,LanmanServer
0,8840,WmiPrvSE.exe,S-1-5-80-3704025948-1094794811-1175534343-2088422159-783153058,-
0,8840,WmiPrvSE.exe,S-1-5-80-917953661-2020045820-2727011118-2260243830-4032185929,MSiSCSI
0,8840,WmiPrvSE.exe,S-1-5-80-154974075-1852685594-3179713959-2755908004-3936262621,-
0,8840,WmiPrvSE.exe,S-1-5-80-3290392786-819420393-1694314755-3737624005-3552167228,-
0,8840,WmiPrvSE.exe,S-1-5-80-2949785411-1458004381-4011503523-1439849274-3428788682,-
0,8840,WmiPrvSE.exe,S-1-5-80-1802467488-1541022566-2033325545-854566965-652742428,RasAuto
0,8840,WmiPrvSE.exe,S-1-5-80-4125092361-1567024937-842823819-2091237918-836075745,Schedule
0,8840,WmiPrvSE.exe,S-1-5-80-4259241309-1822918763-1176128033-1339750638-3428293995,SENS
0,8840,WmiPrvSE.exe,S-1-5-80-4022436659-1090538466-1613889075-870485073-3428993833,SessionEnv
0,8840,WmiPrvSE.exe,S-1-5-80-2009329905-444645132-2728249442-922493431-93864177,SharedAccess
0,8840,WmiPrvSE.exe,S-1-5-80-1690854464-3758363787-3981977099-3843555589-1401248062,ShellHWDetection
0,8840,WmiPrvSE.exe,S-1-5-80-3594706986-2537596223-181334840-1741483385-1351671666,wercplsupport
0,8840,WmiPrvSE.exe,S-1-5-80-3750560858-172214265-3889451188-1914796615-4100997547,Winmgmt
0,8840,WmiPrvSE.exe,S-1-5-80-2429767553-128593128-2427591838-1778256749-2155598187,-
0,8840,WmiPrvSE.exe,S-1-5-80-2952724807-2252311773-3412998076-2712868122-780978283,-
0,8840,WmiPrvSE.exe,S-1-5-80-1938892561-4120931771-3580170924-3403102300-2651602529,-
0,8840,WmiPrvSE.exe,S-1-5-80-1352715831-1104254428-97934242-2131353953-1898040052,-
0,8840,WmiPrvSE.exe,S-1-5-5-0-60480,Logon Session
0,8840,WmiPrvSE.exe,S-1-2-0,Local (Users with the ability to log in locally)
0,8840,WmiPrvSE.exe,S-1-5-32-544,Administrators
0,4936,WmiPrvSE.exe,S-1-5-18,Local System
0,4936,WmiPrvSE.exe,S-1-16-16384,System Mandatory Level
0,4936,WmiPrvSE.exe,S-1-1-0,Everyone
0,4936,WmiPrvSE.exe,S-1-5-32-545,Users
0,4936,WmiPrvSE.exe,S-1-5-6,Service
0,4936,WmiPrvSE.exe,S-1-2-1,Console Logon (Users who are logged onto the physical console)
0,4936,WmiPrvSE.exe,S-1-5-11,Authenticated Users
0,4936,WmiPrvSE.exe,S-1-5-15,This Organization
0,4936,WmiPrvSE.exe,S-1-5-80-2962817144-200689703-2266453665-3849882635-1986547430,BDESVC
0,4936,WmiPrvSE.exe,S-1-5-80-864916184-135290571-3087830041-1716922880-4237303741,BITS
0,4936,WmiPrvSE.exe,S-1-5-80-3841379657-834162867-3056945855-2577476187-70241904,-
0,4936,WmiPrvSE.exe,S-1-5-80-286057374-2594772386-1471686342-3682429118-820474675,-
0,4936,WmiPrvSE.exe,S-1-5-80-3578261754-285310837-913589462-2834155770-667502746,EapHost
0,4936,WmiPrvSE.exe,S-1-5-80-698886940-375981264-2691324669-2937073286-3841916615,IKEEXT
0,4936,WmiPrvSE.exe,S-1-5-80-62724632-2456781206-3863850748-1496050881-1042387526,iphlpsvc
0,4936,WmiPrvSE.exe,S-1-5-80-879696042-2351668846-370232824-2524288904-4023536711,LanmanServer
0,4936,WmiPrvSE.exe,S-1-5-80-3704025948-1094794811-1175534343-2088422159-783153058,-
0,4936,WmiPrvSE.exe,S-1-5-80-917953661-2020045820-2727011118-2260243830-4032185929,MSiSCSI
0,4936,WmiPrvSE.exe,S-1-5-80-154974075-1852685594-3179713959-2755908004-3936262621,-
0,4936,WmiPrvSE.exe,S-1-5-80-3290392786-819420393-1694314755-3737624005-3552167228,-
0,4936,WmiPrvSE.exe,S-1-5-80-2949785411-1458004381-4011503523-1439849274-3428788682,-
0,4936,WmiPrvSE.exe,S-1-5-80-1802467488-1541022566-2033325545-854566965-652742428,RasAuto
0,4936,WmiPrvSE.exe,S-1-5-80-4125092361-1567024937-842823819-2091237918-836075745,Schedule
0,4936,WmiPrvSE.exe,S-1-5-80-4259241309-1822918763-1176128033-1339750638-3428293995,SENS
0,4936,WmiPrvSE.exe,S-1-5-80-4022436659-1090538466-1613889075-870485073-3428993833,SessionEnv
0,4936,WmiPrvSE.exe,S-1-5-80-2009329905-444645132-2728249442-922493431-93864177,SharedAccess
0,4936,WmiPrvSE.exe,S-1-5-80-1690854464-3758363787-3981977099-3843555589-1401248062,ShellHWDetection
0,4936,WmiPrvSE.exe,S-1-5-80-3594706986-2537596223-181334840-1741483385-1351671666,wercplsupport
0,4936,WmiPrvSE.exe,S-1-5-80-3750560858-172214265-3889451188-1914796615-4100997547,Winmgmt
